Date,Invoice,Customer,Cash
2022-01-29 00:00:00,1497c5a306,13993.0,150
2022-01-29 00:00:00,84dd8c5e13,18311.0,50
2022-01-29 00:00:00,ba3570356e,17147.0,100
2022-01-29 00:00:00,0aafc6aefb,3065.0,115
2022-01-29 00:00:00,9cfabf52f3,17820.0,100
2022-01-29 00:00:00,4b3177456d,17820.0,350
2022-01-29 00:00:00,ee5c049d21,4719.0,200
2022-01-29 00:00:00,bc0e5d846c,17820.0,500
2022-01-29 00:00:00,7f3e24903e,4719.0,50
2022-01-29 00:00:00,ee37ccdb15,4719.0,100
2022-01-29 00:00:00,32da857275,2198.0,1530
2022-01-29 00:00:00,b050c3bff2,18319.0,700
2022-01-29 00:00:00,ebd8572cc1,2135.0,570
2022-01-29 00:00:00,4fc27d83b1,4719.0,300
2022-01-29 00:00:00,52c42ca3ca,2714.0,120
2022-01-29 00:00:00,0585a81854,13317.0,985
2022-01-29 00:00:00,b7c9d1ca8d,15289.0,980
2022-01-29 00:00:00,d0a2611d11,6328.0,2200
2022-01-29 00:00:00,a0a3987b69,15465.0,980
2022-01-29 00:00:00,46d2fb482a,1837.0,1400
2022-01-29 00:00:00,5b6dea16aa,12636.0,980
2022-01-29 00:00:00,364238b573,14667.0,50
2022-01-29 00:00:00,9ac7848721,11355.0,550
2022-01-29 00:00:00,e83db613b9,3486.0,80
2022-01-29 00:00:00,758d66bfec,9245.0,400
2022-01-29 00:00:00,d04bb9ef15,13569.0,30
2022-01-29 00:00:00,3eef170bda,18341.0,355
2022-01-29 00:00:00,36769460b7,5283.0,100
2022-01-29 00:00:00,0447917c0b,738.0,135
2022-01-29 00:00:00,a41d88df60,9413.0,600
2022-01-29 00:00:00,eeacac8279,17191.0,460
2022-01-29 00:00:00,f91def2523,9775.0,370
2022-01-29 00:00:00,4f174fc4bf,12599.0,20
2022-01-29 00:00:00,9cdf88b2a7,14280.0,600
2022-01-29 00:00:00,f09fc70353,2939.0,350
2022-01-29 00:00:00,f9c85eaadd,16799.0,1000
2022-01-29 00:00:00,6536d596cd,9108.0,300
2022-01-29 00:00:00,85294417be,9108.0,250
2022-01-29 00:00:00,b222f5ee08,4389.0,80
2022-01-29 00:00:00,7200481836,2088.0,450
2022-01-29 00:00:00,1a54f18c87,11733.0,40
2022-01-29 00:00:00,0e85a9a8be,7497.0,40
2022-01-29 00:00:00,73069180c4,12758.0,1670
2022-01-29 00:00:00,9325351a4b,7020.0,980
2022-01-29 00:00:00,cc9d7aeb60,8382.0,10000
2022-01-29 00:00:00,4851355545,9652.0,11900
2022-01-29 00:00:00,9704657665,18340.0,70
2022-01-29 00:00:00,ab3cf3798b,16480.0,400
2022-01-29 00:00:00,287283b196,957.0,500
2022-01-29 00:00:00,6514d0dc04,9964.0,300
2022-01-29 00:00:00,5fb380a318,1964.0,300
2022-01-29 00:00:00,6d6e63f9a2,1663.0,200
2022-01-29 00:00:00,f5c1852812,1697.0,1000
2022-01-29 00:00:00,1611ab06d9,1964.0,200
2022-01-29 00:00:00,840ee3c705,15319.0,80
2022-01-29 00:00:00,3f6d504fa8,2728.0,100
2022-01-29 00:00:00,ed5ed974ff,2728.0,90
2022-01-29 00:00:00,87a0520495,16940.0,500
2022-01-29 00:00:00,366c64614f,14875.0,600
2022-01-29 00:00:00,c94817c217,18302.0,60
2022-01-29 00:00:00,9bcfd27f0d,18171.0,400
2022-01-29 00:00:00,6c40bf264e,1371.0,35
2022-01-29 00:00:00,565e320485,17325.0,20
2022-01-29 00:00:00,94c59ae680,3499.0,660
2022-01-29 00:00:00,c18020f534,18092.0,160
2022-01-29 00:00:00,c76be3e08c,15655.0,100
2022-01-29 00:00:00,4d7f2ffc51,13586.0,100
2022-01-29 00:00:00,6511422543,15313.0,100
2022-01-29 00:00:00,60a847179c,18171.0,100
2022-01-29 00:00:00,e03243008b,18171.0,400
2022-01-29 00:00:00,fbafe408c9,18338.0,20
2022-01-30 00:00:00,b520ecf5ff,15313.0,100
2022-01-30 00:00:00,5692f97fa6,14908.0,70
2022-01-30 00:00:00,da87c82f5d,3043.0,100
2022-01-30 00:00:00,1f8c970be9,9343.0,20
2022-01-30 00:00:00,bc1a1f0b54,14542.0,50
2022-01-30 00:00:00,80e8cf7c89,12346.0,300
2022-01-30 00:00:00,a85abe678a,1165.0,200
2022-01-30 00:00:00,781747b29e,18388.0,100
2022-01-30 00:00:00,3c958d974d,13522.0,40
2022-01-30 00:00:00,7a62140aa2,18332.0,70
2022-01-30 00:00:00,03921ba85c,15313.0,60
2022-01-30 00:00:00,61ac7d8783,10888.0,100
2022-01-30 00:00:00,4345ba34f2,14265.0,20
2022-01-30 00:00:00,a5bf42dcaf,12281.0,250
2022-01-30 00:00:00,fbea7f53e9,14368.0,100
2022-01-30 00:00:00,027e75923e,8409.0,100
2022-01-30 00:00:00,b02b858d86,13005.0,40
2022-01-30 00:00:00,f49aa0d6de,18229.0,600
2022-01-30 00:00:00,01ed23d47e,4125.0,45
2022-01-30 00:00:00,fbb7fd4752,10253.0,30
2022-01-30 00:00:00,1dfebd9064,7947.0,200
2022-01-30 00:00:00,fd63ec558d,9163.0,50
2022-01-30 00:00:00,60cfb3d537,17963.0,100
2022-01-30 00:00:00,d16af74738,18385.0,400
2022-01-30 00:00:00,c26f881441,18384.0,120
2022-01-30 00:00:00,e0567eb267,16584.0,25
2022-01-30 00:00:00,5c259c2c95,13182.0,100
2022-01-30 00:00:00,98d1073f26,14292.0,460
2022-01-30 00:00:00,105f9e96c6,16482.0,1100
2022-01-30 00:00:00,8e2548a2e8,16482.0,950
2022-01-30 00:00:00,6e4c58bdf2,18383.0,30
2022-01-30 00:00:00,e774c82473,1524.0,200
2022-01-30 00:00:00,95a5fa084b,15644.0,60
2022-01-30 00:00:00,1c854ecffb,9245.0,600
2022-01-30 00:00:00,b5ff76936e,18382.0,160
2022-01-30 00:00:00,ea217b7430,2943.0,340
2022-01-30 00:00:00,fa47f835a3,9343.0,20
2022-01-30 00:00:00,8547d8fe43,2252.0,400
2022-01-30 00:00:00,73c56677a9,14909.0,90
2022-01-30 00:00:00,187f942d16,18379.0,760
2022-01-30 00:00:00,520cf25d0d,56.0,400
2022-01-30 00:00:00,87409c1eef,10790.0,500
2022-01-30 00:00:00,f1858aba34,11567.0,45
2022-01-30 00:00:00,a9d69fef57,7809.0,150
2022-01-30 00:00:00,02343e1f0a,7913.0,150
2022-01-30 00:00:00,1cb60be7ae,4802.0,500
2022-01-30 00:00:00,3642e0c589,13319.0,200
2022-01-30 00:00:00,11f22407db,937.0,45
2022-01-30 00:00:00,a98ff7f2bf,802.0,1500
2022-01-30 00:00:00,ffacae4361,7339.0,600
2022-01-30 00:00:00,1b826a9cac,18375.0,400
2022-01-30 00:00:00,449dff56a4,12303.0,550
2022-01-30 00:00:00,2f61f35b5e,14265.0,20
2022-01-30 00:00:00,3d740f03c0,12417.0,400
2022-01-30 00:00:00,3310f4bab5,10764.0,400
2022-01-30 00:00:00,e3f1870469,17160.0,920
2022-01-30 00:00:00,e9cd6c19f7,18374.0,20
2022-01-30 00:00:00,941b68a1ba,2944.0,1500
2022-01-30 00:00:00,78f52e54b0,18373.0,80
2022-01-30 00:00:00,58340e1a22,960.0,30
2022-01-30 00:00:00,8c8db09540,9245.0,200
2022-01-30 00:00:00,c78a6ebfd3,11317.0,60
2022-01-30 00:00:00,97f163b5ec,699.0,100
2022-01-30 00:00:00,668d96eea6,8964.0,300
2022-01-30 00:00:00,630ccd73e9,8964.0,200
2022-01-30 00:00:00,4c13f572f5,571.0,400
2022-01-30 00:00:00,16ff82a4d0,8964.0,350
2022-01-30 00:00:00,f4ac7eb130,9735.0,20
2022-01-30 00:00:00,37b2a1270c,12414.0,900
2022-01-30 00:00:00,564f4187c1,18371.0,40
2022-01-30 00:00:00,1df8ef7c2c,18200.0,20
2022-01-30 00:00:00,07e2f386aa,13405.0,500
2022-01-30 00:00:00,ac628eeb57,18192.0,1500
2022-01-30 00:00:00,f0d5532068,1037.0,20
2022-01-30 00:00:00,4b53bb4a0a,14283.0,20
2022-01-30 00:00:00,9a598d2bea,17147.0,50
2022-01-30 00:00:00,54fe48eab4,781.0,100
2022-01-30 00:00:00,3a9c6aa7ed,14953.0,200
2022-01-30 00:00:00,f3a28ead7f,946.0,5715
2022-01-30 00:00:00,bb95494fa1,11754.0,260
2022-01-30 00:00:00,ad484a0ce8,12175.0,1500
2022-01-30 00:00:00,70b04a7a4a,17473.0,150
2022-01-30 00:00:00,63895dccef,14547.0,200
2022-01-30 00:00:00,ec2ab2aa1a,10605.0,800
2022-01-30 00:00:00,b381de96e1,4020.0,350
2022-01-30 00:00:00,3b6e4cc489,17960.0,200
2022-01-30 00:00:00,aec8707b0a,691.0,110
2022-01-30 00:00:00,23f19e8750,18370.0,30
2022-01-30 00:00:00,dab855b9f5,13646.0,40
2022-01-30 00:00:00,2bb24ce455,18369.0,20
2022-01-30 00:00:00,d7361463c6,14778.0,2000
2022-01-30 00:00:00,d92691d002,18368.0,200
2022-01-30 00:00:00,c12e986307,11424.0,300
2022-01-30 00:00:00,d6af445e11,9188.0,900
2022-01-30 00:00:00,09c4ac716f,9009.0,200
2022-01-30 00:00:00,3318f9cb32,12346.0,200
2022-01-30 00:00:00,14b63473bc,8876.0,60
2022-01-30 00:00:00,24b5aeb89f,2944.0,1100
2022-01-30 00:00:00,f4a40717ac,9775.0,360
2022-01-30 00:00:00,11ea093412,16350.0,110
2022-01-30 00:00:00,88dde8d161,15644.0,60
2022-01-30 00:00:00,6c7fa4169b,2188.0,800
2022-01-30 00:00:00,be08239b68,8710.0,20
2022-01-30 00:00:00,b728a69cb6,7438.0,50
2022-01-30 00:00:00,449662ce04,7438.0,900
2022-01-30 00:00:00,7b7b8f0c7e,18367.0,25
2022-01-30 00:00:00,3e27b05700,11733.0,40
2022-01-30 00:00:00,ad63e7b77b,315.0,800
2022-01-30 00:00:00,a9055d5119,2478.0,360
2022-01-30 00:00:00,c9f2c103a9,1742.0,400
2022-01-30 00:00:00,aa371651dd,18366.0,210
2022-01-30 00:00:00,a5a3638863,13317.0,920
2022-01-30 00:00:00,ef4293aac6,1742.0,500
2022-01-30 00:00:00,897fd4ec5a,18365.0,600
2022-01-30 00:00:00,d4a3fdf00d,813.0,150
2022-01-30 00:00:00,a06a26705c,3173.0,100
2022-01-30 00:00:00,f1a0a9cd2f,11960.0,750
2022-01-30 00:00:00,4ae2d64eab,17325.0,20
2022-01-30 00:00:00,9413fc7333,16103.0,20
2022-01-30 00:00:00,3a0abe4404,18302.0,60
2022-01-30 00:00:00,6d289b04a4,3173.0,100
2022-01-30 00:00:00,e3d77c8cb9,18364.0,50
2022-01-30 00:00:00,25b4add711,18332.0,50
2022-01-30 00:00:00,4b5c0da475,18332.0,50
2022-01-31 00:00:00,93e6fec4f7,17729.0,50
2022-01-31 00:00:00,bd5b1e42a9,14283.0,20
2022-01-31 00:00:00,cc265afb9a,3173.0,130
2022-01-31 00:00:00,1d845d09e4,3499.0,400
2022-01-31 00:00:00,736bddd26a,17824.0,40
2022-01-31 00:00:00,698a18d734,15313.0,120
2022-01-31 00:00:00,f1d25f3c0e,16037.0,220
2022-01-31 00:00:00,d72f329139,18036.0,200
2022-01-31 00:00:00,8accdc0fe8,11317.0,60
2022-01-31 00:00:00,efbb9358c9,6779.0,50
2022-01-31 00:00:00,15df5823a0,3447.0,50
2022-01-31 00:00:00,3ae3a8810c,18431.0,100
2022-01-31 00:00:00,dcf590e5ea,18430.0,30
2022-01-31 00:00:00,b71638a3c8,18429.0,40
2022-01-31 00:00:00,153f9d77df,14953.0,200
2022-01-31 00:00:00,e4faf714a6,16101.0,120
2022-01-31 00:00:00,beca31694c,18425.0,80
2022-01-31 00:00:00,fbe3425099,8318.0,400
2022-01-31 00:00:00,6649288a64,5283.0,100
2022-01-31 00:00:00,7784f1edb2,18131.0,610
2022-01-31 00:00:00,2f4c2b96e3,9704.0,700
2022-01-31 00:00:00,76b3b89b6b,11753.0,260
2022-01-31 00:00:00,7730e7e5f0,8964.0,500
2022-01-31 00:00:00,bab4b2b143,17051.0,45
2022-01-31 00:00:00,45157b58ae,18427.0,400
2022-01-31 00:00:00,6e3172c6fb,15668.0,100
2022-01-31 00:00:00,ee46db8448,18426.0,200
2022-01-31 00:00:00,8087138269,14265.0,20
2022-01-31 00:00:00,09442da0ed,18321.0,20
2022-01-31 00:00:00,40ac42bc06,13152.0,900
2022-01-31 00:00:00,81dc59d176,7337.0,900
2022-01-31 00:00:00,24a8f59d17,18423.0,100
2022-01-31 00:00:00,b58d3933d9,18422.0,980
2022-01-31 00:00:00,2998b56b20,4478.0,50
2022-01-31 00:00:00,e7cba95517,17689.0,100
2022-01-31 00:00:00,084b9435d0,9094.0,850
2022-01-31 00:00:00,126f9753ad,2808.0,405
2022-01-31 00:00:00,40e31a1c68,15644.0,90
2022-01-31 00:00:00,568fa713ea,16189.0,20
2022-01-31 00:00:00,c1c4beee56,16710.0,200
2022-01-31 00:00:00,7e179bbce9,1524.0,100
2022-01-31 00:00:00,489fcb8b6d,18420.0,980
2022-01-31 00:00:00,3981958513,18419.0,980
2022-01-31 00:00:00,f1a2e6f7e2,6905.0,505
2022-01-31 00:00:00,57ba9ce117,1851.0,330
2022-01-31 00:00:00,1d3be9b833,12979.0,600
2022-01-31 00:00:00,e851312464,9335.0,50
2022-01-31 00:00:00,33ff0e633e,18418.0,30
2022-01-31 00:00:00,2d32a0bfae,2936.0,200
2022-01-31 00:00:00,f9f58056d8,4020.0,300
2022-01-31 00:00:00,0ba3b6f865,1742.0,500
2022-01-31 00:00:00,785b883765,18264.0,20
2022-01-31 00:00:00,c8e1646e52,2330.0,100
2022-01-31 00:00:00,302865bf05,18417.0,900
2022-01-31 00:00:00,8b3a42d717,17191.0,280
2022-01-31 00:00:00,c2cb2e88a3,2135.0,4000
2022-01-31 00:00:00,9df2cbace6,742.0,80
2022-01-31 00:00:00,15ef3bd8ad,17956.0,40
2022-01-31 00:00:00,c5f513c86c,10568.0,50
2022-01-31 00:00:00,af3c9bfd33,7947.0,200
2022-01-31 00:00:00,2f577b7372,11424.0,20
2022-01-31 00:00:00,de24d9309e,11319.0,200
2022-01-31 00:00:00,0b8ef03949,11754.0,90
2022-01-31 00:00:00,8398f4b301,10351.0,750
2022-01-31 00:00:00,873f97cb6c,9343.0,25
2022-01-31 00:00:00,723baf2eeb,18415.0,600
2022-01-31 00:00:00,1ab33efe5a,18413.0,2000
2022-01-31 00:00:00,82e01b233c,18411.0,100
2022-01-31 00:00:00,f2382fe647,16443.0,2000
2022-01-31 00:00:00,5f2d2e1c88,12878.0,580
2022-01-31 00:00:00,67ebd38a18,9327.0,420
2022-01-31 00:00:00,60a4de8e7f,9245.0,200
2022-01-31 00:00:00,268e3e3c33,18411.0,200
2022-01-31 00:00:00,88f54af918,18023.0,190
2022-01-31 00:00:00,84c2f3d4fb,9245.0,300
2022-01-31 00:00:00,be93c8ab9e,15108.0,400
2022-01-31 00:00:00,2fbb58bd10,16654.0,4000
2022-01-31 00:00:00,6561f0c209,3118.0,250
2022-01-31 00:00:00,b61a61de30,18414.0,800
2022-01-31 00:00:00,d7d8774aa5,16902.0,80
2022-01-31 00:00:00,874177a844,16902.0,400
2022-01-31 00:00:00,4ed1cd184a,16902.0,500
2022-01-31 00:00:00,b23e22f3e3,17681.0,95
2022-01-31 00:00:00,78b7912b58,11733.0,40
2022-01-31 00:00:00,9796d389a7,17681.0,900
2022-01-31 00:00:00,de7e9255d0,16419.0,190
2022-01-31 00:00:00,ac6846bf9b,735.0,90
2022-01-31 00:00:00,84985e0bab,16419.0,370
2022-01-31 00:00:00,72aff28353,4680.0,400
2022-01-31 00:00:00,91d414f1ad,15501.0,50
2022-01-31 00:00:00,fe2664be9b,12346.0,200
2022-01-31 00:00:00,dcf95277dd,6547.0,120
2022-01-31 00:00:00,a49bdb0045,6547.0,120
2022-01-31 00:00:00,ba284af331,17556.0,500
2022-01-31 00:00:00,a925361786,17820.0,150
2022-01-31 00:00:00,15030f30ba,6332.0,65
2022-01-31 00:00:00,28e6b04152,18405.0,25
2022-01-31 00:00:00,30bca8403f,6779.0,50
2022-01-31 00:00:00,9f3acc9c2a,1598.0,200
2022-01-31 00:00:00,706511d084,18405.0,210
2022-01-31 00:00:00,f327f3fa53,18410.0,500
2022-01-31 00:00:00,699b361026,18072.0,150
2022-01-31 00:00:00,9d2c39409f,3688.0,700
2022-01-31 00:00:00,6caf26dc91,18409.0,100
2022-01-31 00:00:00,66b4690b7f,1961.0,200
2022-01-31 00:00:00,9550c47909,17187.0,30
2022-01-31 00:00:00,59baf95632,18408.0,200
2022-01-31 00:00:00,9daf17e703,1743.0,400
2022-01-31 00:00:00,8d5af44ca7,18407.0,100
2022-01-31 00:00:00,e7f9cef6f0,8348.0,1345
2022-01-31 00:00:00,22ff2c3591,9018.0,40
2022-01-31 00:00:00,2e20ccedfe,9284.0,350
2022-01-31 00:00:00,92dbbfaa34,14265.0,40
2022-01-31 00:00:00,50f4d96102,18160.0,60
2022-01-31 00:00:00,80501a2349,18160.0,100
2022-01-31 00:00:00,3368f63467,18200.0,50
2022-01-31 00:00:00,fa66962d63,9641.0,400
2022-01-31 00:00:00,4a6157aff1,1802.0,3100
2022-01-31 00:00:00,178128f7f8,1306.0,50
2022-01-31 00:00:00,1c8fff4301,13104.0,115
2022-01-31 00:00:00,14beda223d,17583.0,100
2022-01-31 00:00:00,8a8da3bd58,9018.0,150
2022-01-31 00:00:00,dcd1948705,802.0,600
2022-01-31 00:00:00,9dd4cf34f1,699.0,220
2022-01-31 00:00:00,34d44f904d,12636.0,980
2022-01-31 00:00:00,9f5e79bf4e,17272.0,20
2022-01-31 00:00:00,98352eafba,2164.0,40
2022-01-31 00:00:00,4ac22b8ceb,15313.0,110
2022-01-31 00:00:00,8b60b66829,9150.0,995
2022-01-31 00:00:00,3427131505,18244.0,9000
2022-01-31 00:00:00,c81ad835b8,5630.0,300
2022-01-31 00:00:00,5d44e3e2a5,17286.0,1310
2022-01-31 00:00:00,7fe77678b6,17582.0,900
2022-01-31 00:00:00,eebf11f2e1,11317.0,60
2022-01-31 00:00:00,78b17f5052,18402.0,110
2022-01-31 00:00:00,f3acde0503,18214.0,980
2022-01-31 00:00:00,d8a88e7e43,9964.0,3400
2022-01-31 00:00:00,83c0cc7c91,13828.0,20
2022-01-31 00:00:00,0add9e8d20,18400.0,80
2022-01-31 00:00:00,2152734083,1915.0,100
2022-01-31 00:00:00,36b8db6d08,9181.0,800
2022-01-31 00:00:00,a349e69177,18401.0,650
2022-01-31 00:00:00,fcc7274850,18400.0,900
2022-01-31 00:00:00,79f50afe25,17820.0,160
2022-01-31 00:00:00,e136ae75ef,9279.0,300
2022-01-31 00:00:00,933316a61a,17820.0,250
2022-01-31 00:00:00,eff58e8ce3,1100.0,800
2022-01-31 00:00:00,81da066203,13317.0,900
2022-01-31 00:00:00,f8faa39f56,18313.0,995
2022-01-31 00:00:00,19c0a5f3a7,18215.0,350
2022-01-31 00:00:00,5a7615b9f0,17539.0,100
2022-01-31 00:00:00,060a82d866,14586.0,80
2022-01-31 00:00:00,3fc8d40527,15319.0,315
2022-01-31 00:00:00,89726ceeea,8964.0,400
2022-01-31 00:00:00,68de089f7e,11715.0,100
2022-01-31 00:00:00,dda495fe33,18397.0,50
2022-01-31 00:00:00,2cb314287e,1842.0,300
2022-01-31 00:00:00,695dcac990,10795.0,500
2022-01-31 00:00:00,c6d487f4a9,18358.0,40
2022-01-31 00:00:00,85bbdb9f78,8440.0,50
2022-01-31 00:00:00,861edbd9da,4389.0,70
2022-01-31 00:00:00,fed16465d8,8440.0,130
2022-01-31 00:00:00,493c231f1f,9413.0,100
2022-01-31 00:00:00,9f1a244005,18200.0,50
2022-01-31 00:00:00,2227a663b5,915.0,1000
2022-01-31 00:00:00,476566092d,3628.0,1000
2022-01-31 00:00:00,998f711d36,14664.0,250
2022-01-31 00:00:00,4a0a5e5af1,18332.0,200
2022-01-31 00:00:00,957f59c245,15313.0,120
2022-01-31 00:00:00,38f98b0e13,18394.0,290
2022-01-31 00:00:00,a2867a3af2,11358.0,50
2022-01-31 00:00:00,38d43bcf56,1697.0,1550
2022-01-31 00:00:00,22db39ebe8,1663.0,200
2022-01-31 00:00:00,c87fd43543,18393.0,250
2022-01-31 00:00:00,780f1ca6b3,14778.0,1880
2022-01-31 00:00:00,acc1a3b67e,15911.0,80
2022-01-31 00:00:00,1e6825178a,9777.0,80
2022-01-31 00:00:00,53e4b52e5d,18392.0,50
2022-01-31 00:00:00,4842c52c9f,16584.0,25
2022-01-31 00:00:00,9a00c621b5,18227.0,40
2022-01-31 00:00:00,2b83a49437,18227.0,20
2022-01-31 00:00:00,2845c42125,9775.0,345
2022-01-31 00:00:00,01a9af1990,18390.0,910
2022-01-31 00:00:00,acbc91e622,7686.0,50
2022-01-31 00:00:00,8913d597c6,13586.0,300
2022-01-31 00:00:00,2a1030ebcc,15313.0,120
2022-01-31 00:00:00,91e2420cac,15313.0,100
2022-01-31 00:00:00,3fd7fc7c79,17957.0,100
2022-01-31 00:00:00,49aca2e3be,14875.0,200
2022-01-31 00:00:00,58d1527941,14875.0,55
2022-02-01 00:00:00,eb6aa468c4,1011.0,300
2022-02-01 00:00:00,ead1ca3fd8,14368.0,110
2022-02-01 00:00:00,72b1fccfbf,18175.0,20
2022-02-01 00:00:00,7b824f2afb,11847.0,40
2022-02-01 00:00:00,402d2947f9,14542.0,50
2022-02-01 00:00:00,862f69d1cb,16598.0,40
2022-02-01 00:00:00,369fb9ebe8,15644.0,70
2022-02-01 00:00:00,b9ac110389,18084.0,20
2022-02-01 00:00:00,eb8a59a5e4,18467.0,20
2022-02-01 00:00:00,90d0f4365c,14283.0,20
2022-02-01 00:00:00,00b7cb25cc,14549.0,160
2022-02-01 00:00:00,ceccad2a93,10394.0,260
2022-02-01 00:00:00,0a94b86486,18451.0,450
2022-02-01 00:00:00,f638bb53ea,781.0,180
2022-02-01 00:00:00,1937432104,1915.0,60
2022-02-01 00:00:00,cd337e5d60,18267.0,70
2022-02-01 00:00:00,e00d5ea02f,18321.0,600
2022-02-01 00:00:00,80f1ddb19a,18466.0,120
2022-02-01 00:00:00,274558ac6a,18298.0,180
2022-02-01 00:00:00,a61b634516,4700.0,680
2022-02-01 00:00:00,7485ce62a9,15796.0,600
2022-02-01 00:00:00,724c4152dd,7173.0,80
2022-02-01 00:00:00,3a1d074199,4874.0,100
2022-02-01 00:00:00,b7c279e847,8092.0,980
2022-02-01 00:00:00,da17b6b61f,4874.0,980
2022-02-01 00:00:00,e731daaefa,8318.0,300
2022-02-01 00:00:00,a1d72f9ec5,17311.0,100
2022-02-01 00:00:00,83df5bfc7c,17311.0,100
2022-02-01 00:00:00,8abe9af809,16202.0,580
2022-02-01 00:00:00,ba0c8bc44b,12737.0,580
2022-02-01 00:00:00,2ad5fd6e0d,1543.0,400
2022-02-01 00:00:00,ce4ac4c63f,9704.0,1700
2022-02-01 00:00:00,b7fd0168b0,18464.0,50
2022-02-01 00:00:00,5185d2b499,18464.0,100
2022-02-01 00:00:00,8c26907008,7947.0,200
2022-02-01 00:00:00,8d28e00d9a,18228.0,300
2022-02-01 00:00:00,7c91fb9dcd,18464.0,690
2022-02-01 00:00:00,52e838c2f8,17384.0,550
2022-02-01 00:00:00,501631cd67,18175.0,70
2022-02-01 00:00:00,d8b1951c7c,721.0,40
2022-02-01 00:00:00,e0b298e159,18460.0,1100
2022-02-01 00:00:00,5e746f7985,18462.0,120
2022-02-01 00:00:00,1a59c06320,18461.0,250
2022-02-01 00:00:00,e3b20ffc25,7337.0,500
2022-02-01 00:00:00,1d2a40c3df,6116.0,995
2022-02-01 00:00:00,1bd66d3ba6,14265.0,20
2022-02-01 00:00:00,cd59d65a9d,8964.0,200
2022-02-01 00:00:00,d585870f1f,11317.0,50
2022-02-01 00:00:00,889e6b6f24,8964.0,300
2022-02-01 00:00:00,81548004c1,18458.0,25
2022-02-01 00:00:00,d43655121a,17144.0,50
2022-02-01 00:00:00,ae0919fbcd,17682.0,140
2022-02-01 00:00:00,c41e9ff2ed,781.0,100
2022-02-01 00:00:00,805c98e2fe,15319.0,100
2022-02-01 00:00:00,758e99f81a,16685.0,125
2022-02-01 00:00:00,893a86d0c0,16419.0,130
2022-02-01 00:00:00,f64fadc390,742.0,65
2022-02-01 00:00:00,8cd6840e3b,8857.0,980
2022-02-01 00:00:00,a1d3d26d93,17555.0,100
2022-02-01 00:00:00,6c56b02e9c,16902.0,20
2022-02-01 00:00:00,881385a766,11358.0,40
2022-02-01 00:00:00,b30d75b39b,9245.0,150
2022-02-01 00:00:00,76180091ad,1551.0,85
2022-02-01 00:00:00,bda99cc8d1,9245.0,350
2022-02-01 00:00:00,47d76ddb98,9382.0,380
2022-02-01 00:00:00,441c7dcaff,2478.0,210
2022-02-01 00:00:00,991c17aeab,10005.0,300
2022-02-01 00:00:00,279f7e99fd,1743.0,290
2022-02-01 00:00:00,3fe20110c3,18366.0,105
2022-02-01 00:00:00,ef6a2580ac,18454.0,380
2022-02-01 00:00:00,6abf92c21c,18072.0,120
2022-02-01 00:00:00,606e89a955,2208.0,995
2022-02-01 00:00:00,1d3224b3cf,11454.0,1600
2022-02-01 00:00:00,7e0063eb6f,18343.0,500
2022-02-01 00:00:00,22ac4c2f19,15644.0,60
2022-02-01 00:00:00,19f31862e9,17399.0,980
2022-02-01 00:00:00,6afac124e6,5501.0,250
2022-02-01 00:00:00,21cff7df21,16826.0,100
2022-02-01 00:00:00,17169c25a7,17795.0,980
2022-02-01 00:00:00,ea9d781c6a,10702.0,50
2022-02-01 00:00:00,ca92176531,17402.0,980
2022-02-01 00:00:00,09133caeab,17396.0,980
2022-02-01 00:00:00,76ce9cf0b4,17401.0,980
2022-02-01 00:00:00,ac63991dc9,17398.0,980
2022-02-01 00:00:00,46e26bd715,2478.0,300
2022-02-01 00:00:00,c2d1e7dba2,18453.0,40
2022-02-01 00:00:00,1a48c5eab1,17977.0,40
2022-02-01 00:00:00,a84bc14c6a,18452.0,20
2022-02-01 00:00:00,3c617cfe64,17681.0,505
2022-02-01 00:00:00,9062ebf079,10183.0,280
2022-02-01 00:00:00,a015341fdc,7923.0,25
2022-02-01 00:00:00,5347d3871b,10666.0,55
2022-02-01 00:00:00,2569845638,18451.0,420
2022-02-01 00:00:00,6f03f74eba,15573.0,900
2022-02-01 00:00:00,d1e6150af2,9964.0,20
2022-02-01 00:00:00,a94dbb3ad7,828.0,250
2022-02-01 00:00:00,b48dafa65a,731.0,600
2022-02-01 00:00:00,52942f863b,731.0,1500
2022-02-01 00:00:00,637f4b41a5,10695.0,35
2022-02-01 00:00:00,ea574916bb,721.0,50
2022-02-01 00:00:00,ad69eb604b,721.0,900
2022-02-01 00:00:00,8f9a5e28aa,9284.0,150
2022-02-01 00:00:00,9fec492f0d,18444.0,1500
2022-02-01 00:00:00,f81dd279bd,9343.0,20
2022-02-01 00:00:00,552d20bd42,1126.0,200
2022-02-01 00:00:00,d378f52a49,15574.0,140
2022-02-01 00:00:00,10734eb4c1,7512.0,200
2022-02-01 00:00:00,3161d3b687,17187.0,40
2022-02-01 00:00:00,2015c6ad85,16480.0,10000
2022-02-01 00:00:00,87a2c770f1,2796.0,90
2022-02-01 00:00:00,0ab09c413a,17868.0,100
2022-02-01 00:00:00,f61b2482bb,10810.0,250
2022-02-01 00:00:00,2812e74178,12346.0,200
2022-02-01 00:00:00,a7be9c4bd5,18036.0,300
2022-02-01 00:00:00,7adff31a87,16816.0,900
2022-02-01 00:00:00,11c1f65a7d,15905.0,520
2022-02-01 00:00:00,f8709cd76f,17144.0,20
2022-02-01 00:00:00,d59713a1cf,3060.0,900
